#!,Workbook:,Custom,Custom,,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,,
56803,11.94,11.44,10.69,47.5,27.37,20.56,19.12
56915,11.94,11.44,10.69,47.5,27.37,20.56,19.19
57027,11.94,11.69,10.69,47.5,27.37,20.56,19.19
57140,11.94,11.69,10.94,32,27.37,20.56,19.19
57251,11.94,11.69,10.94,48,27.37,20.56,19.25
57364,11.94,11.69,10.94,48,27.37,20.81,19.25
57476,11.94,11.69,10.94,48,27.69,20.81,19.25
57588,11.94,11.69,10.94,48.44,27.69,20.81,19.06
57700,11.94,11.38,10.94,48.44,27.69,20.56,19.06
57812,11.94,11.38,10.69,48.44,27.75,20.56,19.06
57924,11.94,11.38,10.69,49.25,27.75,20.56,19.31
58037,11.94,11.63,10.69,49.25,27.75,20.56,19.31
58149,11.94,11.63,10.63,49.25,27.62,20.56,19.31
58261,11.94,11.63,10.63,49.63,27.62,20.56,19.31
58374,11.94,11.38,10.63,49.63,27.62,20.56,19.25
58485,11.94,11.38,10.69,49.63,27.69,20.81,19.25
58598,11.94,11.38,10.69,50.25,27.69,20.81,19.25
58710,11.94,11.38,10.69,50.25,27.69,20.81,19.25
58822,11.94,11.63,10.88,50.25,27.75,20.81,19.25
58934,11.94,11.63,10.88,50.56,27.75,20.81,19.25
59046,11.94,11.63,10.88,50.56,27.75,20.81,19
59158,11.94,11.63,10.63,50.56,28.06,20.81,19
59271,11.88,11.63,10.63,51.06,28.06,20.81,19
59383,11.88,11.63,10.63,51.06,28.06,20.81,19.25
59495,11.88,11.63,10.63,51.06,27.87,20.81,19.25
59608,11.69,11.63,10.63,51.25,27.87,20.81,19.25
59719,11.69,11.63,10.63,51.25,27.87,20.81,19.06
59832,11.69,11.63,10.88,51.25,28,20.56,19.06
59943,11.88,11.63,10.88,51.44,28,20.56,19.06
60056,11.88,11.63,10.88,51.44,28,20.56,19.19
60168,11.88,11.63,10.88,51.44,28,20.56,19.19
60280,11.88,11.63,10.63,51.88,28.12,20.56,19.19
60392,11.88,11.63,10.63,51.88,28.12,20.56,19.19
60505,11.88,11.63,10.63,51.88,28.12,20.56,19.19
60617,11.88,11.38,10.63,52.06,28.44,20.56,19.19
60729,11.88,11.38,10.63,52.06,28.44,20.56,19.19
60841,11.88,11.38,10.63,52.06,28.44,20.56,19.37
60953,11.88,11.38,10.88,52.38,28.25,20.56,19.37
61066,11.88,11.38,10.88,52.38,28.25,20.56,19.37
61177,11.88,11.38,10.88,52.38,28.25,20.56,19.5
61290,11.88,11.63,10.63,52.5,28.37,20.56,19.5
61402,11.88,11.63,10.63,52.5,28.37,20.56,19.5
61514,11.88,11.63,10.63,52.5,28.37,20.56,19.06
61626,11.88,11.63,10.63,52.63,28.44,20.56,19.06
61739,11.88,11.63,10.63,52.63,28.44,20.56,19.06
61851,11.88,11.63,10.63,52.63,28.44,20.56,19.31
61963,11.88,11.63,10.63,53.13,28.56,20.56,19.31
62075,12.06,11.56,10.63,53.13,28.56,20.56,19.31
62187,12.06,11.56,10.63,53.13,28.56,20.56,19.06
62300,12.06,11.56,10.63,52.94,28.62,20.56,19.06
62411,11.81,11.63,10.63,52.94,28.62,20.56,19.06
62524,11.81,11.63,10.63,52.94,28.62,20.56,19.25
62636,11.81,11.63,10.63,53.31,28.69,20.56,19.25
